Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2017-01-29,"5th of July",5.9,,https://www.mountainproject.com/route/105748271/5th-of-july,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.9,3,,,Sport,,95,2400
2017-01-29,"Poker Face",5.8+,,https://www.mountainproject.com/route/105752698/poker-face,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.2,2,,,"Sport, TR",,80,2200
2017-01-08,"Mr. Squirrel Places a Nut",5.11c,,https://www.mountainproject.com/route/105748594/mr-squirrel-places-a-nut,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Overhang Area",3.0,4,,,"Sport, TR",,,5200
2017-01-08,Crack/Bulge,5.8+,,https://www.mountainproject.com/route/107976782/crackbulge,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Overhang Area",1.9,1,,,Trad,,55,2200
2017-01-08,"Kevin Spies the Line",5.6,,https://www.mountainproject.com/route/105754594/kevin-spies-the-line,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",2.0,2,,,"Sport, TR",,55,1600
2017-01-08,"Table Top",5.10b,,https://www.mountainproject.com/route/105755989/table-top,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",2.6,3,,,Sport,,55,2900
2017-01-08,"Mind Mantel Arete",5.11a,"Did the face to the right all the way up. Excellent crimping above the excellent crack",https://www.mountainproject.com/route/105752050/mind-mantel-arete,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",2.6,3,,,Sport,,,4600
2017-01-08,"Mind Mantel Arete",5.11a,,https://www.mountainproject.com/route/105752050/mind-mantel-arete,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",2.6,3,,,Sport,,,4600
2017-01-01,"Ian Murders Another Route",5.8,,https://www.mountainproject.com/route/106991236/ian-murders-another-route,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",1.5,2,,,Trad,,55,2100
2017-01-01,"Drinking Wine with the Chinese (aka The Jizzler)",5.9,,https://www.mountainproject.com/route/106569920/drinking-wine-with-the-chinese-aka-the-jizzler,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",2.5,3,,,"Trad, TR",,60,2400
2017-01-01,"Henry Spies the Line",5.10a,,https://www.mountainproject.com/route/105748600/henry-spies-the-line,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",2.5,3,,,"Sport, TR",,60,2600
2017-01-01,Redrum,5.7,,https://www.mountainproject.com/route/106659356/redrum,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",1.6,2,,,"Trad, TR",,60,1800
2017-01-01,"Table Top",5.10b,,https://www.mountainproject.com/route/105755989/table-top,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",2.6,3,,,Sport,,55,2900
2016-12-24,"Pack 'o Bobs",5.8,,https://www.mountainproject.com/route/105761448/pack-o-bobs,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Overhang Area",1.7,2,,,Sport,,50,2100
2016-12-24,"Unknown 2 aka Never Ration Passion",5.10b/c,,https://www.mountainproject.com/route/105761802/unknown-2-aka-never-ration-passion,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Twelve Pack Wall",2.5,3,,,Sport,,60,3100
2016-12-24,"Honey, I Shrunk the Hemmorrhoids",5.7+,,https://www.mountainproject.com/route/105755662/honey-i-shrunk-the-hemmorrhoids,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Twelve Pack Wall",2.2,3,,,"Trad, Sport",,,1900
2016-12-24,"Ugly Stick",5.10b,,https://www.mountainproject.com/route/105816289/ugly-stick,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Winter Warmer Area",3.0,3,,,Sport,,110,2900
2016-11-26,"Ladies First",5.10a,,https://www.mountainproject.com/route/107852506/ladies-first,1,"Colorado > Rifle > Rifle Arch > Slab Routes",1.3,1,,,Sport,,70,2600
2016-11-20,"Pseudo Bullet",5.12a/b,,https://www.mountainproject.com/route/105749776/pseudo-bullet,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Winterfest Wall",2.6,-1,,,Sport,,80,6800
2016-11-20,"Under The Wire",5.10a,,https://www.mountainproject.com/route/105755593/under-the-wire,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Winterfest Wall",1.7,3,,,Sport,,,2600
2016-11-20,"Silver Bullet",5.10,,https://www.mountainproject.com/route/105749830/silver-bullet,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Winterfest Wall",2.9,2,,,Sport,,70,3000
2016-11-20,[Redacted],5.8,,https://www.mountainproject.com/route/107177376/redacted,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Winterfest Wall",1.9,1,,,Trad,,,2100
2016-11-20,"Bush Loves Detroit",5.8,,https://www.mountainproject.com/route/105752206/bush-loves-detroit,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Winterfest Wall",2.7,3,,,Trad,,,2100
2016-11-12,"The Bomb",5.4,,https://www.mountainproject.com/route/105750568/the-bomb,2,"Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - SW Face",2.1,2,,,"Trad, TR",,,1400
2016-10-31,"The Crossing",5.11a,,https://www.mountainproject.com/route/118654708/the-crossing,1,"Colorado > South Platte > Devil's Head > [Redacted]",1.0,1,Lead,,Sport,5.11a,40,4600
2016-10-30,"Dave's Dilemma",5.11a,,https://www.mountainproject.com/route/105749629/daves-dilemma,1,"Colorado > South Platte > Devil's Head > The Crimpfest Wall",3.6,3,,,"Trad, Sport",,100,4600
2016-10-30,Topaz,5.10c,,https://www.mountainproject.com/route/105749470/topaz,2,"Colorado > South Platte > Devil's Head > The Headstone",3.6,4,,,Sport,,220,3200
2016-10-30,"Private Idaho",5.11a,,https://www.mountainproject.com/route/105754357/private-idaho,1,"Colorado > South Platte > Devil's Head > Private Idaho",3.8,4,,,Sport,,,4600
2016-10-30,"Hidden Treasure",5.11b,,https://www.mountainproject.com/route/105754354/hidden-treasure,1,"Colorado > South Platte > Devil's Head > Private Idaho",3.9,4,,,Sport,,,4900
2016-10-24,"Warm Busch Beer",5.8,"Used mostly small gear. nothing bigger than a .75. Though a #1 would have been useful.",https://www.mountainproject.com/route/111220463/warm-busch-beer,1,"Colorado > Canon City > Shelf Road > The Dark Side",2.7,3,Lead,Onsight,Trad,5.7,50,2100
2016-10-23,"Dough Boys",5.10b,,https://www.mountainproject.com/route/105752881/dough-boys,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",2.6,2,,,Sport,,,2900
2016-10-23,"Dr. Howard's Digital Exam",5.10b,,https://www.mountainproject.com/route/107072920/dr-howards-digital-exam,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",2.6,2,,,Sport,,82,2900
2016-10-22,"Muted by Reality",5.11b,,https://www.mountainproject.com/route/105754711/muted-by-reality,1,"Colorado > Canon City > Shelf Road > The Dark Side",3.4,2,,,Sport,,,4900
2016-10-22,"Counter Balance","5.10c/d PG13",,https://www.mountainproject.com/route/106169015/counter-balance,1,"Colorado > Canon City > Shelf Road > The Dark Side",1.9,1,,,Sport,,50,3400
2016-10-22,Lumina,5.9,,https://www.mountainproject.com/route/105752422/lumina,1,"Colorado > Canon City > Shelf Road > The Dark Side",2.9,2,,,Sport,,,2400
2016-10-22,"Enchanted Porkfist",5.11a,,https://www.mountainproject.com/route/105752419/enchanted-porkfist,1,"Colorado > Canon City > Shelf Road > The Dark Side",3.6,3,,,Sport,,,4600
2016-10-22,"Porkus Procurement",5.10c/d,,https://www.mountainproject.com/route/105752731/porkus-procurement,1,"Colorado > Canon City > Shelf Road > The Dark Side",2.8,2,,,Sport,,,3400
2016-10-20,"Northwest Corner",5.11-,"only lead the first pitch.",https://www.mountainproject.com/route/105753265/northwest-corner,1,"Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face",3.2,-1,Lead,Onsight,Trad,,,4700
2016-10-15,"Not One Of Us",5.12a,,https://www.mountainproject.com/route/105749860/not-one-of-us,2,"Colorado > Golden > Clear Creek Canyon > The Highlands aka Highlander",2.9,-1,Lead,Fell/Hung,Sport,,,6600
2016-10-09,"Learning to Crawl",5.10a,,https://www.mountainproject.com/route/105749464/learning-to-crawl,1,"Colorado > Golden > Clear Creek Canyon > The Highlands aka Highlander",2.5,2,,,Sport,,100,2600
2016-10-09,"Drop Zone",5.10c,,https://www.mountainproject.com/route/105751516/drop-zone,1,"Colorado > Golden > Clear Creek Canyon > The Highlands aka Highlander",2.0,2,,,Sport,,80,3200
2016-10-09,"Neo-Quasi Bugaloo",5.10b,,https://www.mountainproject.com/route/105752605/neo-quasi-bugaloo,1,"Colorado > Golden > Clear Creek Canyon > The Highlands aka Highlander",2.4,2,,,Sport,,100,2900
2016-10-01,"Lame Line",5.8,,https://www.mountainproject.com/route/112179017/lame-line,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",1.4,1,Lead,,"Trad, TR",5.8,60,2100
2016-10-01,"Urban Cowboy",5.12a,,https://www.mountainproject.com/route/106394696/urban-cowboy,1,"Colorado > Glenwood Springs > Glenwood Canyon > Puoux > Main Wall",3.1,3,,,Sport,,60,6600
2016-09-24,"Lame Line",5.8,,https://www.mountainproject.com/route/112179017/lame-line,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",1.4,1,Lead,Onsight,"Trad, TR",5.8,60,2100
2016-09-24,"Snake Eyes",5.11b/c,"Climbed walking with a ghost, then lowered and did this variation up to the point where they merge, so technically, I did not do this whole route",https://www.mountainproject.com/route/109585393/snake-eyes,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",3.0,4,,,Sport,5.11b/c,60,5100
2016-09-24,"The Whopper",5.9,,https://www.mountainproject.com/route/111097367/the-whopper,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.3,3,,,Sport,,50,2400
2016-09-24,"Buckets of Rain",5.9,,https://www.mountainproject.com/route/108243323/buckets-of-rain,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.2,1,,,Sport,,50,2400
2016-09-24,Levada,5.8,,https://www.mountainproject.com/route/106273826/levada,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.0,2,,,Sport,,80,2100
2016-09-24,Lambada,5.10a/b,,https://www.mountainproject.com/route/106281067/lambada,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.5,1,,,Sport,,60,2800
2016-09-24,"Batso Canal",5.10b/c,,https://www.mountainproject.com/route/106220088/batso-canal,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.7,2,,,Sport,,55,3100
2016-09-24,Aretnophobia,5.11a,,https://www.mountainproject.com/route/107156573/aretnophobia,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.7,3,,,Sport,,70,4600
2016-09-24,"Route Canal",5.8+,,https://www.mountainproject.com/route/106210208/route-canal,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.5,3,,,Trad,,50,2200
2016-09-24,"Panama Red",5.10-,,https://www.mountainproject.com/route/106210200/panama-red,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.8,3,,,Sport,,50,2700
2016-09-24,"Walking With A Ghost",5.11b/c,,https://www.mountainproject.com/route/106210086/walking-with-a-ghost,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",3.5,4,,,Sport,5.11b/c,55,5100
2016-09-24,"Cut Loose",5.11a,,https://www.mountainproject.com/route/106531211/cut-loose,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.1,2,,,Sport,,70,4600
2016-09-24,"The Yellow Spur",5.9+,,https://www.mountainproject.com/route/105748657/the-yellow-spur,6,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One",3.8,4,,,Trad,,,2500
2016-09-18,Grizabella,5.7,,https://www.mountainproject.com/route/105748861/grizabella,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.2,2,,,Sport,,95,1800
2016-09-18,"Old Deuteronomy",5.10a,,https://www.mountainproject.com/route/105749185/old-deuteronomy,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.7,2,,,Sport,,100,2600
2016-09-18,Skimbleshanks,5.8-,,https://www.mountainproject.com/route/105749530/skimbleshanks,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",3.0,4,,,Sport,,130,2000
2016-09-13,"El Camino Royale",5.2,,https://www.mountainproject.com/route/105755710/el-camino-royale,3,"Colorado > Boulder > Flatirons > North > The Regency",2.7,2,,,Trad,,500,1200
2016-09-13,Buckets,5.0,,https://www.mountainproject.com/route/105754255/buckets,2,"Colorado > Boulder > Flatirons > North > Amoeboid",3.1,3,,,Trad,,,1000
2016-09-11,"Wild Bore",5.7,,https://www.mountainproject.com/route/107339757/wild-bore,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.4,2,Lead,,Sport,,90,1800
2016-09-11,"I Tawt I Taw A Puddy Tat",5.10a,,https://www.mountainproject.com/route/108766058/i-tawt-i-taw-a-puddy-tat,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.0,1,,,Sport,,65,2600
2016-09-11,Tweety,5.9,,https://www.mountainproject.com/route/108766049/tweety,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.1,1,,,Sport,,65,2400
2016-09-05,Ripple,5.8,,https://www.mountainproject.com/route/106509465/ripple,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.3,2,,,Sport,,75,2100
2016-09-05,"Walking With A Ghost",5.11b/c,,https://www.mountainproject.com/route/106210086/walking-with-a-ghost,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",3.5,4,,,Sport,5.11b/c,55,5100
2016-09-05,"Panama Red",5.10-,,https://www.mountainproject.com/route/106210200/panama-red,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.8,3,,,Sport,,50,2700
2016-09-05,Levada,5.8,,https://www.mountainproject.com/route/106273826/levada,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.0,2,,,Sport,,80,2100
2016-08-27,"Ivy League",5.10a,,https://www.mountainproject.com/route/106210078/ivy-league,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.5,2,,,Sport,,50,2600
2016-08-27,"Cut Loose",5.11a,,https://www.mountainproject.com/route/106531211/cut-loose,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.1,2,,,Sport,,70,4600
2016-08-27,"Bear's Choice",5.10b,,https://www.mountainproject.com/route/106518769/bears-choice,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.3,1,,,Sport,,75,2900
2016-08-20,"Sykes' Sickle",5.9+,,https://www.mountainproject.com/route/105748499/sykes-sickle,7,"Colorado > Alpine Rock > RMNP - Rock > Glacier Gorge > Spearhead",3.3,4,,,"Trad, Alpine",5.10a,900,2500
2016-08-10,"West Buttress",5.10a,,https://www.mountainproject.com/route/105748999/west-buttress,3,"Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - W Face",3.3,4,,,Trad,,,2600
2016-08-06,"Persistent Vegetative State",5.10a/b,,https://www.mountainproject.com/route/105764160/persistent-vegetative-state,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",3.1,3,,,Sport,,115,2800
2016-08-06,"Bush Administration",5.10b/c,,https://www.mountainproject.com/route/105762957/bush-administration,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",3.0,2,,,Sport,,110,3100
2016-08-06,Headline,5.10a,"Clipped the first bolt of troutline, then led the rest on gear. Excellent trad climb!",https://www.mountainproject.com/route/105757051/headline,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.8,3,,,"Trad, Sport",,80,2600
2016-08-03,Vertigo,5.11b,"Linked P1 and P2. And aided the 11b dihedral. Then rapped from the top of p3 to the bolts just left of p2 on the route, and another rap to Vertigo ledge. We used at 70m rope, but it seems like a 60m would be pretty close to the ends on that first rappel.",https://www.mountainproject.com/route/105748771/vertigo,4,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One",3.8,4,,,Trad,5.11b,,4900
2016-07-26,"Solid Gold",5.12a,,https://www.mountainproject.com/route/105758065/solid-gold,5,"Colorado > Golden > Clear Creek Canyon > Creek Side",3.5,4,,,"Trad, Sport",,450,6600
2016-07-24,"Mr. Mistoffeles",5.9,,https://www.mountainproject.com/route/105752509/mr-mistoffeles,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.7,3,,,Sport,,105,2400
2016-07-24,"Rumple Teaser",5.10b,,https://www.mountainproject.com/route/105749188/rumple-teaser,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.6,1,,,Sport,,100,2900
2016-07-24,Grizabella,5.7,,https://www.mountainproject.com/route/105748861/grizabella,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.2,2,,,Sport,,95,1800
2016-07-24,"Jellicle Cats",5.10a/b,,https://www.mountainproject.com/route/105751141/jellicle-cats,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.6,1,,,Sport,,140,2800
2016-07-24,"Gumby Cat",5.4,,https://www.mountainproject.com/route/105748858/gumby-cat,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",1.8,1,,,Sport,,60,1400
2016-07-20,"The Bastille Crack",5.7,,https://www.mountainproject.com/route/105748490/the-bastille-crack,5,"Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face",3.5,4,,,Trad,,350,1800
2016-07-17,"Hang Fire",5.12a,,https://www.mountainproject.com/route/107785140/hang-fire,1,"Wyoming > Lander Area > Fossil Hill > 2. Fossil Hill Central",3.9,3,,,Sport,,80,6600
2016-07-16,"Two Ducks and an Angel",5.10c,,https://www.mountainproject.com/route/107785133/two-ducks-and-an-angel,1,"Wyoming > Lander Area > Fossil Hill > 2. Fossil Hill Central",2.8,-1,Lead,Onsight,Sport,,80,3200
2016-07-16,"Claim Jumper",5.10c,,https://www.mountainproject.com/route/105841382/claim-jumper,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 2. Claim Jumper",3.4,3,,,Sport,5.10c,60,3200
2016-07-16,"Red Rider",5.10a,,https://www.mountainproject.com/route/105841386/red-rider,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 3. Saddle Tramp",3.3,3,,,Sport,,65,2600
2016-07-15,"Whoa Nelly",5.11b,,https://www.mountainproject.com/route/107185903/whoa-nelly,1,"Wyoming > Lander Area > Wild Iris > The Erratic",2.3,1,,,Sport,,40,4900
2016-07-15,"Big Medicine",5.10b,,https://www.mountainproject.com/route/106811988/big-medicine,1,"Wyoming > Lander Area > Wild Iris > The Erratic",2.0,2,,,Sport,,55,2900
2016-07-15,"Medicine Man",5.11c,,https://www.mountainproject.com/route/105862092/medicine-man,1,"Wyoming > Lander Area > Wild Iris > The Erratic",3.1,4,,,Sport,,60,5200
2016-07-14,"Windy City",5.9,,https://www.mountainproject.com/route/106539040/windy-city,1,"Wyoming > Lander Area > Wild Iris > The Main Wall > D. Hot Tamale Wall",2.2,2,,,Sport,,50,2400
2016-07-14,"Pale Face Magic",5.10d,,https://www.mountainproject.com/route/107185884/pale-face-magic,1,"Wyoming > Lander Area > Wild Iris > The Erratic",2.6,2,,,Sport,,50,3500
2016-07-14,"Big Medicine",5.10b,,https://www.mountainproject.com/route/106811988/big-medicine,1,"Wyoming > Lander Area > Wild Iris > The Erratic",2.0,2,,,Sport,,55,2900
2016-07-14,"Pocket Hero",5.10b,,https://www.mountainproject.com/route/110905152/pocket-hero,1,"Wyoming > Lander Area > Wild Iris > The Erratic",3.2,3,,,Sport,,40,2900
